MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.9842886917049514,31,7.097767542433678,3.337210164814011,6238,4.004934600994684,37.68821368967996,-115.70869817832994,2.525156642176406
6.631006868428271,5,6.899107162711939,2.573609358043506,9968,2.5508367148754987,38.44346960947799,-116.62947983787066,5.591540803346143
4.184535355640738,26,7.879284261677746,2.8468765087130827,1861,2.7249361299884836,34.18323758688769,-123.18895205968921,3.2803851340419428
3.6460674419569066,22,8.091939186931167,3.2949485466610415,1295,3.8397562922891026,34.2729611047194,-118.23905801423324,2.7996738818120916
3.603256032829336,35,2.4311886546126646,1.2393346446528526,2332,4.059819857955097,40.65967431254705,-118.28077991800114,2.122512733280692
3.918520345933875,26,3.709569158606302,1.6926398137871965,1710,4.178098830304358,41.448877541949564,-117.86793902622388,2.3769091245112204
3.4080145711745433,24,2.7877126325101704,1.6154540278211296,8326,1.6855095234732784,38.42446078401506,-114.61427005885045,4.208307635463583
5.147694276742079,43,6.447895615584385,2.8349254691874197,8787,3.386331282150435,37.56823202197505,-118.17862597435537,4.328428553109938
3.4625092416744025,27,4.460377324301271,1.624693052847577,5686,3.2160935557373556,38.58073254903672,-115.36480201887957,2.9206832811201426
1.7188445811265871,42,4.766229502234106,1.3935202777345803,1476,2.9590190835626284,33.286204739767996,-120.73700144397141,0.21529604200102082
4.198896686324986,46,5.175103852108817,2.5616609200602034,8542,3.053254488879218,40.97039041357584,-123.89752097621754,1.9749655023691803
1.68120148655365,44,6.073856032136128,3.3746716418787974,9192,4.028619151166694,34.0859566916958,-120.56016123846288,1.1707386239040858
4.186074119129585,49,3.2720184279903157,1.4650651761706726,4195,3.8308713816356934,38.69680609609427,-118.9069712183511,3.5572080085566564
3.377158078855121,36,3.6117048060488695,1.8220358560435068,6785,3.7175305813248016,34.21970665942291,-115.7501255329468,3.4151369596123597
6.397596214127194,29,5.50194430979666,1.863843821524494,6161,3.1655313587859664,39.05791533331252,-117.86558750922855,5.787240079497951
3.7156123416889395,28,7.298118904231702,4.267036174597361,5375,4.816472622733114,39.534338143753104,-119.8568782752524,2.5586463073826176
5.956467014479549,11,5.461903895123373,1.5760519765128433,3661,2.6795017248096187,39.41045969248297,-119.65033761863988,4.622661865292932
5.636541788167325,43,4.312510440426951,1.3309395777527149,2928,1.7072308664604625,36.28698524533466,-114.03509857434877,5.528014171583095
5.7102871140766815,36,2.2776869794935455,0.8817283793101093,2901,2.7878047881171217,38.0703252148665,-123.01588970005216,4.547315472723255
3.7764380608618975,45,6.929013377590419,2.0636214197360787,3722,3.0461901958845345,37.97988641147328,-122.34208118265103,2.738907527206529
4.3138238213003675,36,4.39610252591428,1.5531149855581579,7647,4.042547278174284,39.20312853816991,-117.9345443162765,3.1328906457070165
5.083181203436387,25,3.7788446263724182,1.0831431377776,8294,2.591217549187091,36.99000865408533,-117.13524240065078,4.789774264194981
4.375484882167033,16,2.927012160311828,1.3298851015566626,1310,3.392984059223259,37.07293710555632,-120.35271837357924,4.553849355345609
3.719342284539891,51,3.341348783287052,0.9561925043189914,763,1.8182045804967422,38.84408465082628,-124.16261601847356,2.7849273778839496
2.7396228710432506,38,4.05817866931922,2.004588130130719,4886,3.8651343223445576,33.701509081579204,-119.0188745784685,2.4335314482905797
4.221575430849189,45,5.141726895708773,2.2009375070041566,7731,3.0546555315647295,38.52479830906746,-122.98421845029448,3.3237803238720764
2.071236256699721,30,3.6868874428590144,1.0896399075642127,5697,2.7755551427939724,33.48230966916993,-123.91149272885212,0.3984840230410824
1.6375305167948975,27,5.778562056321456,2.4413267305357547,8312,4.705321939271967,39.248350161301865,-120.88002385046121,0.931417463257376
2.4707562186483143,2,5.1303283901228465,2.4692279260240655,7192,3.855925663688085,35.88913115035407,-123.07564646145843,1.03667459167053
5.678873487796586,4,8.83298843377679,4.887998386887108,7118,2.1681264971657153,40.395827142767544,-119.89053189063176,3.1791529457873167
4.674951615655679,37,2.9433353254110073,1.4955023985573077,5477,2.9124865802751803,32.8841187664358,-116.50220813155528,4.108184911719334
5.706028229515651,12,5.742219145468573,2.454566881952166,734,5.1890556320034555,36.60523458494296,-124.00601661509363,3.9225842711154986
3.026585040073091,5,5.7610074835614355,2.34357091179641,1961,4.583053429232984,33.6721744217375,-119.2511391484806,1.369598786753183
6.712017809202672,40,3.9541638941152772,1.4774122340388298,7478,3.7383705042273574,40.68863194823873,-119.28170566690396,5.3287443578749585
2.16892870830526,32,5.642878596171191,1.7832051809363898,3226,1.5223614904368967,33.25248010554553,-124.4813586308999,0.4335558773443096
2.5104320120317833,6,6.654391549610073,3.8595274027934883,7287,4.065720217584047,36.85195279909712,-116.74836372076524,3.5327501560192798
6.6555590705473895,26,5.644737223836748,1.756291647046595,3524,2.491851869785381,33.05251228735995,-123.55777295673761,3.5061196036321416
4.518106851061196,24,7.576694327229756,2.766177177633056,328,4.058814347344012,39.97712453893669,-114.71341901874848,4.263816759506141
5.7222900164532176,1,2.2334685728569923,0.7294958305382433,6827,2.4218652115560646,34.82039575775063,-117.78667254413119,4.725911647883588
4.684173839914437,31,4.23664988079592,1.3833676035120428,8944,3.3910636369837603,37.94059196711099,-121.47793061644633,3.8682754826366477
3.2205130756523914,21,7.712584070846416,2.31904072653635,4570,2.4877738988658744,33.701436976494534,-114.78454936020071,2.9894299845583743
2.3837639379175917,45,6.868039499895776,3.676514609561036,1495,2.709375753160439,35.51605880416734,-120.29516452794165,2.7964335225632495
1.7879454235077166,6,6.310767566899432,2.312714451282443,4262,3.497757308886364,33.136971728384786,-121.76726388485899,1.048835138423476
9.214699752052654,44,7.349823109779189,2.2030172102894374,9615,1.9448812613297182,37.50831052946472,-120.46274205754585,7.356880253337862
1.9541778536685155,1,2.625163181947345,0.8766407147260319,3320,4.897934427263657,32.034531070755285,-118.07833711898215,0.5916303200555307
7.873978651442143,39,6.693415994084232,3.5720072829230745,893,2.178222826230368,41.93071491324544,-116.90223163640437,5.332044742032252
4.402940600684866,40,7.096555243629134,2.5298437765032293,7724,2.1334798191554234,36.162788627241376,-117.5508687104686,4.584030059028834
4.751669789437534,21,4.511949750736395,1.4370247758943562,2532,3.500107014342899,38.294471970741924,-114.82701469725647,4.101652028385606
4.607361341659375,15,9.44385567683684,4.302927644275028,565,4.033552909298057,34.86781004524488,-114.46020187667084,4.669715886508635
5.3860125825367176,8,5.794523446093086,2.0414121205943503,6964,2.7410377867342017,34.53248161853201,-122.4308405031655,3.3189073667097437
2.8975611718334773,18,2.2108464362371887,0.6881493868050729,3515,2.142824626063118,40.46134935131461,-114.91830478558063,2.9356204621144166
1.561681150364155,35,6.071907996900631,2.2973888370616025,1544,2.262096873049777,39.581828878052924,-123.37984040957883,0.8977994386238247
3.190259723605786,37,4.420209955015902,2.1566871142123385,729,2.1759843432008097,38.43292027757227,-114.4526362887365,4.43647700841124
5.17235259115573,10,7.247492910894277,2.6948084858458534,2012,3.2465437041589427,39.52304907926042,-121.77687910564433,3.464145900591187
2.5209992554587357,1,6.321916050086947,2.2918720360965903,1666,2.944011103933455,33.753131529781385,-121.7092138921052,1.856201314540622
6.791860494967137,29,4.603116891585714,1.8980868737312104,309,3.3406660871242533,41.340922471859244,-120.07377171396453,5.063059029437816
3.95190487678428,30,7.7536778773943436,2.6523625884962283,3832,3.291895542085935,36.54745490128616,-122.59170597090844,2.8806493870843735
2.4215906029840966,51,6.909176958968966,2.7859593381667342,8299,3.6594498306616012,40.687116678303866,-115.8089541505779,1.9490219317238133
4.497460201514587,39,4.2581200184768475,1.2984728929626523,4078,2.672044784104467,39.360569212676815,-123.19025645848984,2.902769648596266
5.131417528337915,29,5.271932379158729,1.6870583964293848,568,2.4094362089004613,34.85921254772048,-119.88746756154742,5.049197635921493
5.306613833743509,31,6.27537518614612,1.9930751430472309,8840,3.125035254694046,37.6931689914717,-114.974861886991,5.040992249643173
1.17270167098295,33,4.953605105841067,1.8714473009154775,6399,2.9560079924800964,41.66645798272424,-117.82841446476033,1.6507112445293082
6.659138146766217,24,4.998400894229118,2.4341762043743933,9650,3.2023616114876456,32.3708813813746,-118.12476913192992,3.337616517416588
2.1009716967759022,35,5.555087542396726,1.8492552777752063,5906,2.4306296471790163,36.264817299789165,-114.05623564874683,2.7631851346533383
6.6636032742165865,10,3.901302123943916,2.1388032607394862,4875,3.513773831561971,38.20539596914947,-124.26323463482771,4.285191723493571
6.961375649495509,43,2.150851992134548,0.8173063840780261,5210,2.057301376911375,35.39896060440199,-121.14216630639545,5.4282622401222405
2.3859728101495468,44,5.858702293498056,3.2632422665961105,263,2.647692272483787,35.179160976437984,-123.18730871209053,1.5509960953916835
2.5919063953521126,23,2.5166500760572212,0.9492660254404219,3876,3.9032330666130783,39.486916307744316,-122.56193857081118,2.3671076305567462
5.860533414553533,24,4.010441945282919,1.3665780962305731,4530,2.094948032781743,41.16326894516263,-122.2319527654613,3.36418103711197
3.4724896262928895,26,2.842626461577142,1.1581017033854448,3135,3.8401944365274474,37.37628332098187,-117.91765383904333,3.8264170776191944
7.4629224190769134,42,3.0273333283580453,1.2354315940319585,8403,1.872720501510708,41.4820973668248,-121.64287625016597,4.316350553372971
8.485419916840783,9,6.139532761178938,3.1959605936813076,9578,1.7318193005606681,33.01278697505582,-117.52606265931281,6.822718143011187
2.4204244059376157,18,5.16653775240989,2.3030670425901234,4886,1.8049101919791275,34.2747037127401,-116.75026866937722,1.7722337491027873
2.872171763817298,32,5.112399316797815,2.045211126481678,7896,3.093444933796429,32.877119446404684,-120.27991557698128,1.118774482691547
4.389441996969683,36,3.526147324563986,1.0834975680992727,2386,3.5836766003543423,36.355342850247,-118.86856361882172,3.5472183788749723
1.546859065922554,16,4.516226366742158,1.3618006365201867,9242,4.034075283111259,38.26714719316423,-123.11303217192345,1.2546069893353091
1.8077702502185797,6,6.064682738815281,1.7751446863681888,7092,3.970296605709428,34.00471920553942,-116.59728666781626,1.1722927247241168
2.7286676569639385,26,5.421869102040249,2.883244976538169,7392,3.6901588679378077,36.485386819113536,-120.09925802064065,3.3273050333598357
9.940659328734169,33,6.734011091562978,3.0154366056665247,6028,2.334573238513744,38.84394595016957,-115.73633035131263,8.346951617450665
4.705311859694227,40,6.947638018188872,2.7425862115245527,8324,2.3275971728320766,38.39487275246714,-118.97469504319102,4.220307503508507
3.081954424462297,1,5.121670212612684,1.793842758924897,5434,3.6302338572156287,38.29281948263469,-117.18397124435616,3.642579252711037
2.582936488995394,1,2.7216260711192617,0.9179061890058862,9648,4.137046751979522,38.060322655693355,-120.7348817187525,2.2005527765119552
2.374449301901919,20,4.365032651400676,1.4013713766125948,6691,2.175087296071734,41.866103211839366,-120.59641889411176,1.1592819512961599
3.1834823887568375,29,5.353466078690962,2.064924062576674,4645,4.0351994715112856,39.1392150281807,-119.91666136357509,2.7634565283045847
3.101840865406743,1,4.335269421993829,1.6045549258679874,2242,1.463730025368593,41.07673000435118,-117.82164084028797,2.881463003844037
3.759226044616783,9,3.91806368299937,1.1426166689375246,9087,3.3119400751482586,41.51730213114053,-119.18139739466379,1.9244535797531834
5.24781916842911,22,5.604628426335229,2.6287498186911655,749,2.9169541857792933,40.596788238240855,-116.05509728314087,4.199928490994959
4.029474874317505,15,9.145454654099922,2.906301322233109,622,2.836648204130419,32.95168091280413,-123.92462748626268,2.2505952281699098
6.028449162603628,37,4.767717906945437,1.599222468917652,503,3.025016904559755,37.29244519518045,-115.04430138481204,6.322678800377058
3.6358386334106343,2,5.495791221262338,2.8152335967146556,1257,2.317015850206855,35.815124813775924,-114.77661500408314,3.218225340433611
8.808890998844836,46,3.531946184153517,1.048775682694109,2620,3.3568624812443177,32.97068457597176,-121.93720526699965,5.251392988891615
5.958095432595152,9,7.3651015825622705,2.273431345742188,5005,3.0485347846342017,37.64208962345606,-123.44184832246111,5.154407406331285
4.644928906900949,23,6.812114565027135,2.1952551252925914,2910,3.748249185869312,34.12824527918365,-118.49550961873517,3.5151333400698785
5.256285570080147,51,6.708601209198876,3.4792176510011603,4648,4.272312317329701,37.81737216006927,-123.82621320888605,3.5210499492335265
3.222598082531016,34,7.539693716957117,3.8637218617581452,4589,3.1015335301665052,40.17388889104568,-122.08798570109518,1.259207933902209
3.731038167974939,51,4.858987967957789,1.6584950885683314,4494,2.345025307169233,35.93838066379085,-119.17055669534338,3.0005140723359323
3.6649103407935475,2,5.046373270231567,2.665686185096019,783,2.0896806981434235,41.49828572302811,-118.05497996650139,2.3339288033110837
2.9197255213784445,37,8.064817797829974,4.235794621527618,5464,4.358601454527858,39.66468525420594,-122.45979932626506,2.0438447123189754
2.206084194233118,4,6.449092154416838,2.664360278199984,3136,4.256298392507618,40.042820855584736,-114.70625139856821,2.908008770162174
5.391975595893278,32,2.1711672679837584,1.2699259593944363,5476,3.7098972883865153,33.12291388550351,-122.59610748124938,2.686504124936339
6.4884324437492875,17,6.182231463455515,2.061657736798806,793,3.0478831217012616,41.41873083404312,-122.88661413002886,3.5682017260169077
5.031290007452129,40,4.627452908845605,1.7315897229745303,8731,3.652132448238775,32.34529164845062,-122.79564016247797,2.9430327130323626
4.023949882261707,7,6.847257736984986,3.719893320628296,7278,4.043572304847722,40.438952038875,-114.73999000340702,3.4705230363065542
10.795254821073428,46,6.112285704130261,2.2820243448905044,3589,2.5056344183044197,32.296506629198035,-115.27290429238448,7.610800146770645
3.064473184366287,25,2.8891858539658015,1.6074624970667113,3724,3.0238362417962374,33.62457434794609,-124.15307092531556,1.0442053280913894
4.719338896431494,27,5.903245255743216,3.230666626611437,3299,2.1150115704607106,35.15345094391513,-116.87053912354298,4.208955232754123
6.942665944334553,30,5.8159415908774115,2.259636779687064,9913,2.8967506994981003,39.37760567505121,-123.72836842622667,4.4962839238822925
2.479379752730159,2,6.04519372969718,2.325359054046891,7078,4.235418837201961,40.99420416022816,-123.7092392893724,1.2567791003420141
5.589322920738589,16,6.363293277869963,2.754445153611001,4710,3.8628382307395275,38.66498763409987,-123.70178787755721,4.214958773491505
9.098671414259737,37,7.743948939732597,2.74687151869411,6555,3.1080054411279616,39.27768551040481,-115.78897972768611,8.765165566887294
4.180061330948272,50,6.120833484421448,2.553278102916857,831,1.0,34.8977282573209,-120.01192585781953,2.454989243941019
4.522418961242424,51,5.534347690711697,2.0077233382775357,8332,2.4753658916501875,41.75376508824232,-118.65119037438446,3.0581513361923456
3.0726444792112866,28,7.221951331282337,3.1000649810074465,6038,3.081924771892884,36.07734217996321,-124.17645649853645,1.526609073350877
5.2277538981984515,14,8.864111085384652,2.967622213232666,3230,2.827269264254544,41.12913803624023,-115.0406371590624,5.605938820371557
2.8881624725649284,25,6.872606131252134,2.505767497759765,6992,3.0262180650306485,39.792542748282465,-114.1887620455752,3.434400234359764
4.065162365364788,24,5.809309190212136,2.9220725078255936,262,3.1940719369944572,35.67266555291128,-122.03062503458158,2.063352239960283
2.0955670673146507,21,6.148795824653378,2.094787404477828,5004,2.5730553927256024,35.431352587266105,-117.6065905790444,2.491891496396954
1.3298889838876442,19,5.884065639097387,1.8913228925238634,9451,2.9939752401510407,38.794810049163445,-117.37256896743516,1.928831700112278
3.3516037119634237,45,5.527777622909991,3.0396231788197468,7644,2.880445290266525,41.404713000370656,-114.35405745213869,3.5005701159706666
3.3271376223658806,20,8.74775624725957,3.126511081441143,633,2.4374378658790268,38.72344462640238,-119.42045543700506,2.8844564413918534
3.4835252804137187,2,4.376419938525351,1.4014529409659602,5981,4.477070129616006,40.57427027763344,-122.00189674775443,2.1806708974516624
5.871958010166119,37,7.232358742364049,3.793775056273293,6864,2.6188331552551234,41.66282816378518,-120.71703234002659,3.4396724946725796
6.577025657453591,34,5.3112145859491395,1.598331499947168,5359,1.1966326298306487,35.30002628937785,-117.78407704259133,4.983479494997747
4.812691518525921,20,3.279371244791914,1.3403582763026065,3353,4.42661268806879,37.38491525043642,-119.53888526030306,4.630293512770312
5.675489832587032,33,5.2175233846202405,1.723028718711172,6853,2.3229792123940487,38.09108137665139,-123.66622198407649,3.9960164196174426
2.9249960652204314,48,4.679836249369128,1.410315746424665,4350,3.71992667931523,34.171766556750335,-116.02265456799765,3.352022895598582
2.6202333723618407,48,6.366365977626489,1.828707742288777,9498,2.4552908567942753,39.97548767155433,-115.42517797047933,2.7450759416764794
5.2782564425832375,41,5.636950333987856,2.049006511233614,8412,3.4554225084742685,34.61758104445644,-119.4775122426266,4.0159026667260385
2.465334632768089,30,3.9669597045280467,1.3367149530671405,9112,2.9614821120038366,39.06874642959179,-119.00356098183258,1.5950813465720306
2.3500441946256054,2,7.706511870234573,3.5793307988766565,4311,3.800264669850943,37.2382420664735,-119.3384805638935,3.3805160268620735
13.700380047757202,27,7.1352010067135865,3.211040945697009,6839,2.829036609356285,40.3667105066732,-118.93766494068626,9.412169557264214
4.306558873580286,42,7.879083298144602,2.438299173615865,1614,2.47574407394265,37.115550615897284,-123.4224654457436,3.7855285600478092
3.3281019506955287,44,5.855446996102175,2.4227707893322443,7574,3.2056158815169717,37.86667302439892,-119.94685468308863,3.1831578975792
3.1582652633846027,40,5.446400397578964,1.7124992872094953,7593,2.6940066148263817,33.810723339287016,-119.79730933005003,2.0330526857365534
2.1195306985919737,51,6.555340723927932,3.6600049745277308,7799,1.4566617172809302,40.08186760749851,-114.02399948224634,3.0945340161426773
4.765033655909805,27,4.633787468618647,2.21409744199984,398,2.518799416285187,36.02124366502646,-123.98914167778051,2.2041774760820605
3.6318370763606076,6,5.695089332079754,2.8387879135311436,4668,5.295015180820355,37.79744478645932,-121.22254128342742,2.8883820995106384
6.486692330447756,26,5.236483151017952,1.9769852205428093,2892,1.5429016859676339,40.46058766130517,-119.29204968346097,5.222563185002098
5.356665763843827,17,3.3084485242151187,1.7932407836691515,9167,3.192839858416746,36.793891511050944,-115.60402887327588,6.119724274543965
3.5752572743855358,43,5.691183257258609,2.454189205418378,5473,2.80568317738674,34.74464644285413,-119.65701029232343,2.658842857301267
1.6784698616934883,40,4.838549662385047,1.3922917538915154,6192,4.4691359161449915,34.65407424977397,-121.44443229704513,0.0
4.311992112486465,22,5.136171753972544,1.641163975296525,4490,2.11116934861949,37.663260069851916,-118.87968377393084,4.010370215160133
4.13291762872934,20,6.045677418474932,1.9698762711784326,1316,3.0810427490241725,34.912040556225215,-121.38121855486722,2.9445358672718074
1.561690387579341,9,7.408799700979938,3.812667288487391,6278,3.548958147088104,35.385499244317565,-118.74262453919596,2.15113781713733
5.066255024089408,3,4.226844864178032,1.7939196153625334,6186,2.85656426428416,34.34805162252472,-117.25646728208307,4.064372063158098
2.4298633580735682,16,4.995162677305965,1.707713858145753,3937,2.3859575564562885,36.46286835402677,-118.92678527672605,1.9691952417652385
6.65071481910998,13,4.352375955460284,2.5029112161949483,6369,2.9822430664690636,36.66082191389008,-118.0988302303212,6.147279175635874
4.016886960124726,14,4.254729118301513,1.7148160901482483,4027,2.752403004910135,37.25920511716893,-124.09346686223427,3.203697445254782
3.118387308424898,51,4.6081465845253415,1.3668097410238047,6670,2.750157999511819,37.9285460010105,-117.58259916606761,3.0547406456833053
4.597752499242944,35,5.205324575777208,2.8164115126984943,3616,3.744569877243603,37.87904996707863,-114.31840835583266,5.620166390069134
4.46543754095077,29,6.378807485316257,1.9148293576480644,7778,3.322359666618364,35.67251890717433,-119.33773008187734,3.2478087654793306
4.388964886115785,10,5.980668647177257,2.917201647538241,8895,3.4414135018514402,41.0067905854314,-116.07156356091333,3.4120715107363306
6.227763151419125,43,3.914714501375126,1.9186080806494727,4946,3.2642369462663376,37.11656526005022,-118.73649392706275,5.184960831984321
4.729755976164668,33,7.4412404858757295,3.626715996273577,369,3.767904319665649,40.3211612985777,-117.10801340205151,4.069457540759438
2.9951213207593104,27,6.916618459715557,2.048603045186456,6884,4.043407760459178,37.57378690772644,-121.24592237701091,3.1344445081921415
3.682639837185758,24,4.148221524085445,1.4885565393795386,9408,2.7706294118429042,35.706131969108625,-114.34792644824334,3.006809488012065
7.804968029330838,29,7.336166337879341,2.4041810349844766,7155,3.655575124699306,39.38648035442385,-122.24097768465512,5.843652649124969
2.876926142784705,43,5.990407618894414,2.5388099529430455,3710,1.9630493635412483,33.76960082468524,-122.82947495982968,1.4314959813498302
5.0277344174981815,37,5.2653170456121305,1.609277422369429,5729,1.1975552258922324,41.69680320136072,-124.0219938834061,2.174481680594418
6.3383899322891155,25,6.037120066718968,2.1973244670785204,3775,4.461124027156312,37.72302560791495,-118.81749909450302,5.6280969946219
5.257981344920559,35,5.461343806561717,1.9647221457748456,7787,2.7333132478132107,33.04165669243715,-118.0015404404014,3.098937879427028
4.324442219540794,48,6.31761798172211,2.068516701227419,7313,3.2019782719704155,36.21358264905439,-117.6800192831991,3.123668745337396
4.640282283983193,17,5.780973284696751,1.8693184327233623,6326,2.0198273632829276,39.125382496978055,-122.69156940987884,2.665579846844438
5.415790054242522,46,4.993860921591696,1.7059297201481805,4005,1.9829250291215317,32.68109717486508,-117.65991053862348,2.8654054279627377
2.8619000820156515,31,2.4612598612579246,1.2858992428353822,1890,2.4296448867476723,34.61380462049589,-122.76638107142831,1.0133741497391182
4.145409978537122,10,6.290773810947889,1.9296213707466985,6243,3.514318183857404,41.24374166011983,-116.5725718612524,2.540624330678023
10.763778666508689,50,4.9395170824199,2.2766755029528434,3505,2.586765759510021,35.56202981129171,-121.60993176905076,8.267927073286796
5.100894871645147,35,6.6669199144678695,1.9085698860193314,9055,2.731367640078898,33.59162628372545,-120.06851786722127,2.489555148208116
4.395911114257164,20,6.2225125934135805,2.5993046838479974,818,2.404391137013186,32.98382695853482,-120.64411603400485,2.7319394839714035
3.5148923598749304,11,4.978503683265986,2.598390565070039,8492,3.9326304714482667,38.19062654074828,-120.63890802351133,3.459223419365928
2.87603050299309,47,7.034482286616003,3.100317151263382,7840,3.6948240072672505,37.5813313101152,-116.93009343501943,3.83584769193114
4.71301592625303,42,5.807262492754856,2.1253637918817883,5250,2.6126814017904434,38.47741629780057,-114.02338433895937,4.991141362152182
4.866908508933914,3,5.745464271067131,2.3893606239643663,9933,3.5472930123122937,41.58036758367139,-118.96303760876367,2.9481800140106027
4.017490811473822,33,5.292833969855287,1.6583497705970973,7223,2.803810398336786,32.60118263644867,-120.289091616531,2.213705411786734
12.961400161104295,6,8.025333568359697,2.7409194486697017,609,2.729960603699152,33.97671018181168,-121.41615931579065,9.958425423093745
2.9870347494432927,16,4.430099906356513,2.1255524838468367,4045,2.960231380241082,34.33824324136339,-117.94297859454242,2.7580751900009317
2.6853908143146503,29,5.015988193811418,1.8786923318569617,8436,3.5145871719003066,36.27088869428249,-119.76257624042395,2.670834888127109
3.5377608708829196,13,3.6439972823800053,1.1688628566038137,7805,2.2862403880848032,33.21026339911426,-116.38522338159089,3.8554153543049603
4.077155291803352,27,6.590096615986759,1.9944480435857814,1772,3.4019156940405266,36.09869922309165,-118.1297640403414,4.057978846307044
2.8109944191694898,22,4.62677649046349,1.9191077476649285,1867,4.998256778506845,40.16194628722451,-120.17482542330065,2.8147265974343374
4.659961993440561,30,4.794946627410518,1.425355115119411,9255,3.1464969442841655,33.63657827417281,-114.49338184053198,4.1803831388964925
4.896859458679126,41,4.724595051764228,2.6772111430467724,647,3.028574473554522,41.16580466376752,-124.38172195694854,2.8509446199565014
5.719651168388551,8,5.594082874093582,1.9170658700969812,9506,2.932665863524922,41.112534150643675,-117.2603757415443,3.710950965781458
3.2829372385466207,41,3.6238606230112813,1.1661387065083253,5499,3.3825693293351393,37.12987230595917,-120.18668970163625,2.5101537749863847
7.486899189178938,12,2.1351321008466084,0.866089936638634,8112,1.7116769080750691,40.60157558069575,-123.22297076125378,4.204004377417347
5.537973623330974,2,6.186556056089158,3.597349302449849,2310,4.360867444974549,39.11500814890617,-123.52669775526364,4.212207149070096
2.960206926932239,23,2.3296634406944348,0.793302878756741,3571,3.7849495634432144,35.567384549439474,-117.68215063787099,3.3946131636923638
2.8055356984174686,16,6.781206675966069,2.927204050997044,7341,2.4843873028023893,37.61751498389956,-122.94838192034084,2.8384872495110525
3.64798679765947,10,7.837791624302721,3.97199479209552,1790,3.0252377840965585,33.16616555523945,-115.51120152392974,3.2561482777537614
4.902471234135926,22,5.25366429409745,2.6496244848391255,1192,2.5541214401345833,36.957623726988146,-121.23525614379908,4.431236710826382
5.238204580609862,45,7.449239420080735,2.4150594163271872,6168,3.23938801911361,40.29979053219968,-120.8896499623149,3.811473850383743
5.533061790076137,30,5.463615370685171,2.681790991291704,283,3.049080690790689,37.85239997692521,-117.56869342663336,5.3857874684108085
10.416017554303648,38,7.898861738616805,3.0718412481716313,9401,3.1829068447879365,35.8203061366688,-122.18827923467711,6.918830944979097
1.8575630578974827,8,4.815673221830184,1.39718340380143,6821,2.1773427595826353,38.63559640936545,-124.42608829833146,0.1908484317039063
3.9671969026993943,4,1.9526772858533175,0.636907291312559,7194,2.6147651951955257,41.76855443721412,-119.81879192859985,2.2967458327440435
9.979444245578932,18,5.380132383840247,2.0038120836243896,5107,3.916846330320142,32.674815292881256,-118.95726232726352,6.639252834871861
5.844162765900267,40,8.061944790116108,3.0412154611121927,6312,2.5729669128019457,35.30364322414713,-119.81809693036394,4.919981187078654
2.6142532822002886,46,6.302452458910627,3.1493533172511987,9529,1.0,33.55939261442735,-119.69108709754549,2.049623589106417
4.551136896408783,6,4.727015157193234,1.888115547292642,247,2.879495691854403,41.569475174727046,-117.509741568985,3.7235116265898083
3.8595165460434155,25,5.993351753927097,3.0565547363168015,2625,4.929192888369519,37.45901867639844,-115.62026773549178,5.665755227603813
3.7966400739456856,21,6.956687257678829,3.7594614826741504,7031,3.6791021302252913,33.29669134080696,-120.66219159335547,2.2076606274660238
3.2548959999181326,38,5.371575341628294,2.8324415454750818,1407,2.5326833552449686,38.121700584847304,-116.20401769516478,4.497223644546631
4.381249213586409,11,9.439585128013569,3.3810612310101216,2603,2.959518578316332,37.004201899723945,-123.84182045442375,3.1695838651124935
6.819703628639282,25,4.723873065220769,2.3061334431706872,426,3.543887495994372,32.59320469289124,-119.4572610131277,4.018926350394713
3.3867681572151263,44,7.003766083067122,3.5573385216184734,740,1.5949985776718885,40.64514663885393,-120.5504048291351,2.267503103723068
5.5524626365392,24,6.6429058547227,2.037178932379881,4553,2.3151528040554794,39.09196262378906,-119.60762392759314,5.196985760950155
6.01217619358196,40,4.450258862952913,2.318297962180082,6668,3.3186775002637967,32.052387953282626,-123.53948250784416,2.600842196327326
7.457214688518494,32,4.863339598978491,1.6374091292072257,1188,4.275589259048717,41.59672251936908,-123.04229208965037,4.289926028195629
2.7847472065756675,31,7.027147971219048,2.867520859436635,9829,2.64854145466073,33.59268136291842,-121.41846041755016,1.1999524367350856
4.222150595366721,14,5.717181831406362,2.0847795956562827,7801,4.253613898078053,32.00262007081061,-121.62791792372596,1.5959093092323362
3.0888776983893678,51,6.007107590090909,3.448318331173511,6694,2.396541123733118,36.272715545981086,-120.45648588331757,3.1649114087015615
4.385071340051102,13,3.046048969443464,1.7917570111022163,905,1.0,33.40782465389373,-119.69878179024121,3.9996183254461464
4.371487378037551,48,6.483997982743152,2.044749638622334,5284,3.5950486721999373,37.70147928985621,-122.17768858168405,3.5028271091062853
2.4926264320349345,51,5.930945266123851,2.3205880709231237,9223,3.4323191544086082,35.11429615193136,-117.99818541721699,2.438568104842688
4.504949067643766,27,5.40413496603827,2.9557402134302144,2531,3.5889474267743315,33.85178086554261,-120.55387360206825,3.507611444190084
10.678852116002345,45,6.041337794588614,2.606023253064622,5500,3.5576838976586678,41.85344973461873,-123.86857955290526,6.374719729373179
5.2477905258493704,37,4.886173439313626,1.8710662351199632,5728,3.1534000435424723,35.32729016169887,-121.94118453329871,3.1080474661481943
2.282632758898824,38,4.612146244174789,2.372639592025681,7024,2.7929478534693764,36.14733264724636,-118.61845341454386,2.1124307397349065
